Customer ID,Product ID,Order ID,Customer Age,Gender,Product Name,MRP,Discount Price,Category,State,City,Subscription,Bill Number,Time Spent on Website,Rating,Marketing/Advertisement,Ship Mode,Order Status,Order Date,Delivery Date,Cancellation Date,Payment Method,Pin Code,Total Order Value,Payment Status,No of Clicks,Year,Month,Shipping Charges
WFJ43,QA194,222446737,40,Female,Amul Butter Unsalted,187.93,116.52,Local,Maharashtra,Thane,Premium Plus,3.50E+11,29.1,3.2,Facebook,Free,Shipped,9/4/2023,17-04-2023,,Credit,123975,116.52,Paid,28,2023,April,0
JKF64,BT642,81511372,42,Female,Cavin's Chocolate Milkshake,1832.49,1356.04,Imported,Gujarat,Surat,Freepass,3.37E+11,9.69,2.3,Instagram,Free,Delivered,17-11-2023,25-11-2023,,Debit,202404,1356.04,Paid,38,2023,November,0
NYY33,QG358,627981978,44,Female,Cavin's Chocolate Milkshake,1981.03,1565.01,Imported,Maharashtra,Amravati,Premium,5.23E+11,45.99,4.7,Facebook,Express plus,Delivered,29-01-2021,2/2/2021,,Credit,91341,1640.01,Pending,30,2021,January,75
ELL75,KZ829,8784739,40,Male,Premia Tur Dal Latur (Kandi Pappu),209.59,169.77,Local,Andhra Pradesh,Nellore,Freepass,6.32E+11,4.73,3.3,Friends,Free,Delivered,6/10/2022,15-10-2022,,Debit,752777,169.77,Paid,68,2022,October,0
RRM38,FQ140,293312854,29,Male,Pigeon Induction Cooktop Acer Plus: 1800 W,428.13,248.32,Local,Andhra Pradesh,Guntur,Freepass,5.07E+11,1.35,1.1,Facebook,Priority,Delivered,4/10/2021,7/10/2021,,Debit,929670,348.32,Pending,35,2021,October,100
PPJ68,DQ694,748142492,53,Male,Sofit Soya Drink Vanilla,1671.62,852.53,Local,Maharashtra,Pune,Freepass,7.80E+11,11.09,4.9,Friends,Free,Delivered,28-11-2021,6/12/2021,,Debit,775192,852.53,Paid,78,2021,November,0
XRL35,CU199,984182192,27,Female,Parle Nutricrunch Digestive Cookies,1904.37,1580.63,Local,Andhra Pradesh,Nellore,Freepass,2.95E+11,3.31,2,Instagram,Express plus,Shipped,23-03-2021,28-03-2021,,Debit,638645,1730.63,Pending,19,2021,March,150
WHA15,PS857,301836090,45,Female,Tenali Double Horse Chana Dal,1445.69,809.59,Local,Maharashtra,Aurangabad,Premium,7.93E+11,2.93,1.2,Other,Express plus,Delivered,8/10/2023,12/10/2023,,Debit,853623,884.59,Paid,16,2023,October,75
EBU12,RU417,743623794,28,Male,Nutri Delite Breakfast Cereal,831.11,465.42,Branded,Andhra Pradesh,Anantapur,Freepass,4.19E+11,11.08,4.5,Facebook,Free,Delivered,5/10/2023,15-10-2023,,Debit,804697,465.42,Paid,16,2023,October,0
KFF40,QC499,134837178,53,Female,Harpic Bathroom Cleaner - Floral,1642.4,1231.8,Imported,Gujarat,Gandhinagar,Premium Plus,8.97E+11,14.04,1.2,Instagram,Express plus,Shipped,6/2/2023,11/2/2023,,Debit,406082,1281.8,Paid,19,2023,February,50
ZUF31,NF929,185643081,69,Male,Amul Taaza Toned Milk,417.38,267.12,Imported,Telangana,Warangal,Freepass,8.63E+11,3.02,4.9,Instagram,Free,Shipped,19-07-2022,29-07-2022,,UPI,321575,267.12,Paid,54,2022,July,0
XON33,NW696,926649050,23,Male,Pigeon Induction Cooktop Acer Plus: 1800 W,1638.17,1097.57,Branded,Telangana,Karimnagar,Premium,1.75E+11,3.98,2.6,Instagram,Free,Shipped,18-05-2021,25-05-2021,,UPI,414750,1097.57,Paid,2,2021,May,0
JJJ76,IG520,533879040,61,Female,Nutri Delite Breakfast Cereal,365.97,197.62,Local,Andhra Pradesh,Vijayawada,Freepass,7.23E+11,13.69,3.7,Instagram,Free,Delivered,16-01-2022,23-01-2022,,Debit,414423,197.62,Paid,52,2022,January,0
WJV51,DP965,701975990,43,Female,Harpic Bathroom Cleaner - Floral,768.22,668.35,Branded,Maharashtra,Aurangabad,Freepass,2.86E+11,1.66,2.5,Instagram,Free,Shipped,14-01-2023,23-01-2023,,UPI,199383,668.35,Paid,49,2023,January,0
IPK69,ON815,43459655,59,Male,Harpic Bathroom Cleaner - Floral,56.24,29.24,Imported,Andhra Pradesh,Kadapa,Premium,8.86E+11,1.38,2.3,Instagram,Free,Delivered,16-05-2021,24-05-2021,,Debit,62907,29.24,Paid,83,2021,May,0
HDU49,ZC747,430606387,34,Female,Kellogg's Corn Flakes,680.24,503.38,Local,Telangana,Nizamabad,Freepass,2.09E+11,11.28,1.9,Facebook,Free,Delivered,28-06-2021,6/7/2021,,UPI,778303,503.38,Paid,8,2021,June,0
TUE40,UG856,655960856,67,Male,Parle Nutricrunch Digestive Cookies,282.02,194.59,Local,Gujarat,Rajkot,Premium,9.64E+11,1.99,4.2,Instagram,Free,Returned,27-11-2023,6/12/2023,,Debit,328886,Returned,Returned,45,2023,November,0
MQY36,WS723,220919218,18,Female,Tata Sampann Moong Dal (Pesara Pappu),910.44,609.99,Branded,Andhra Pradesh,Visakhapatnam,Premium Plus,7.99E+11,24.95,3.5,Other,Free,Delivered,22-11-2021,2/12/2021,,Credit,698521,609.99,Paid,67,2021,November,0
UML02,AS355,155122471,54,Male,Ariel Matic Top Load Liquid Detergent,749.11,509.39,Branded,Telangana,Karimnagar,Premium Plus,2.29E+11,6.2,1.2,Instagram,Express plus,Delivered,5/2/2023,10/2/2023,,Debit,353394,559.39,Paid,91,2023,February,50
AAL29,QI526,594980780,45,Female,Kellogg's Corn Flakes,1869.83,1234.09,Branded,Andhra Pradesh,Tirupati,Freepass,15191975224,10.29,3.3,Instagram,Free,Shipped,17-03-2021,25-03-2021,,UPI,358720,1234.09,Paid,5,2021,March,0
ZQY58,MO870,886684388,64,Female,Parle Nutricrunch Digestive Cookies,822.36,682.56,Local,Gujarat,Gandhinagar,Premium,8.40E+11,1.04,1.2,Other,Free,Returned,4/5/2021,14-05-2021,,Credit,693829,Returned,Returned,36,2021,May,0
IGD75,QZ995,373147795,61,Male,VSR Channa Dal,1821.96,1548.67,Local,Andhra Pradesh,Nellore,Premium,4.46E+11,6.99,2.8,Facebook,Priority,Cancelled,25-11-2021,27-11-2021,28-11-2021,Cancelled,745298,Cancelled,Cancelled,6,2021,November,Cancelled
ZCJ03,TV146,228277451,27,Female,Nutri Delite Breakfast Cereal,541.32,270.66,Local,Andhra Pradesh,Vijayawada,Premium,7.59E+11,47.39,4.3,Other,Free,Delivered,1/11/2023,10/11/2023,,Credit,403233,270.66,Paid,58,2023,November,0
ZGN95,WP817,697641435,32,Female,VSR Channa Dal,74.96,39.73,Local,Maharashtra,Nagpur,Freepass,1.87E+11,3.97,4.8,Facebook,Free,Delivered,30-01-2023,6/2/2023,,Debit,391208,39.73,Paid,62,2023,January,0
YOM13,RD359,277051717,53,Female,Usha Heavy Weight Iron - El3710: 1000 W,562,500.18,Branded,Telangana,Karimnagar,Freepass,2.07E+11,1.33,2.6,Friends,Free,Delivered,2/2/2021,12/2/2021,,Debit,916264,500.18,Paid,54,2021,February,0
KSH09,LF770,297592076,70,Female,Nimyle Herbal Anti-Bacterial Floor Cleaner,580.17,458.33,Local,Maharashtra,Nagpur,Premium,2.85E+11,3.86,2.9,Instagram,Priority,Delivered,13-08-2022,15-08-2022,,Debit,284343,508.33,Paid,38,2022,August,50
RHA97,MS514,7453405,67,Female,Premia Tur Dal Latur (Kandi Pappu),220.27,163,Imported,Gujarat,Vadodara,Freepass,6.05E+11,1.07,4.6,Instagram,Free,Cancelled,14-06-2023,23-06-2023,28-06-2023,Cancelled,867703,Cancelled,Cancelled,45,2023,June,Cancelled
FUN88,FG020,897706412,54,Female,Usha Heavy Weight Iron - El3710: 1000 W,1020.63,561.35,Local,Telangana,Nizamabad,Premium,6.67E+11,4.43,3,Other,Express plus,Delivered,31-07-2021,4/8/2021,,COD,976923,636.35,Pending,95,2021,July,75
TPG85,MS512,862137604,65,Female,Sunfeast Dark Fantasy Yumfills Cake,205.27,164.22,Local,Maharashtra,Mumbai,Premium Plus,19531297443,2.62,3.2,Facebook,Express plus,Shipped,15-08-2022,20-08-2022,,COD,192492,214.22,Paid,32,2022,August,50
CMQ49,MA591,279209991,32,Female,Harpic Bathroom Cleaner - Floral,316.5,297.51,Local,Telangana,Adilabad,Premium,2.45E+11,6.04,3.1,Facebook,Free,Shipped,2/3/2021,12/3/2021,,Credit,694204,297.51,Paid,88,2021,March,0
KBM08,WA757,210254520,65,Female,Kellogg's Corn Flakes,865.85,441.58,Local,Telangana,Adilabad,Freepass,1.86E+11,25.49,1.1,Facebook,Priority,Cancelled,26-04-2021,29-04-2021,9/5/2021,Cancelled,613213,Cancelled,Cancelled,87,2021,April,Cancelled
QSC20,CG479,886237103,27,Female,Cavin's Chocolate Milkshake,1366.95,806.5,Branded,Telangana,Nizamabad,Freepass,9.94E+11,2.69,4.4,Instagram,Free,Returned,5/4/2022,12/4/2022,,Credit,837184,Returned,Returned,54,2022,April,0
AIQ41,SL396,379410535,21,Female,Parle Nutricrunch Digestive Cookies,444.34,408.79,Imported,Andhra Pradesh,Tirupati,Freepass,65443630321,35.55,1.5,Instagram,Free,Delivered,8/3/2022,16-03-2022,,Credit,748509,408.79,Pending,95,2022,March,0
ZRK49,GZ649,221122540,18,Female,Tata Tea Chakra Gold Premium Tea,1733.59,1144.17,Local,Telangana,Adilabad,Freepass,8.84E+11,4.66,3.5,Friends,Priority,Shipped,19-02-2021,21-02-2021,,Debit,972079,1244.17,Paid,91,2021,February,100
PAA46,AD820,466693082,63,Female,Parle Nutricrunch Digestive Cookies,1155.4,1005.2,Local,Andhra Pradesh,Visakhapatnam,Freepass,5.94E+11,3.02,2.3,Other,Priority,Shipped,12/4/2023,14-04-2023,,Credit,240582,1105.2,Paid,9,2023,April,100
IHB12,DJ697,47475555,61,Female,Tata Sampann Moong Dal (Pesara Pappu),1771.3,1523.32,Imported,Maharashtra,Solapur,Freepass,8.48E+11,14.36,3.7,Facebook,Priority,Delivered,16-10-2023,19-10-2023,,UPI,452393,1623.32,Pending,65,2023,October,100
BQV86,XG413,910522681,43,Male,Tata Tea Chakra Gold Premium Tea,1121.88,718,Imported,Telangana,Adilabad,Freepass,1.48E+11,10.72,1.6,Other,Free,Delivered,13-05-2021,20-05-2021,,UPI,482537,718,Paid,82,2021,May,0
UOQ37,KS216,491236631,52,Male,Sunfeast Dark Fantasy Yumfills Cake,1944.67,1750.2,Local,Telangana,Nizamabad,Freepass,9.18E+11,1.74,2.4,Instagram,Express plus,Shipped,9/10/2023,14-10-2023,,UPI,203307,1900.2,Paid,95,2023,October,150
AAA09,EH504,745153719,68,Male,Tata Sampann Chana Dal,673.96,626.78,Imported,Telangana,Hyderabad,Freepass,6.54E+11,24.76,4.3,Instagram,Priority,Cancelled,28-08-2022,30-08-2022,7/9/2022,Cancelled,822818,Cancelled,Cancelled,83,2022,August,Cancelled
CSL29,NG950,518528395,39,Male,Parle Nutricrunch Digestive Cookies,1375.74,1018.05,Local,Maharashtra,Nashik,Premium,1.45E+11,25.26,4.3,Friends,Priority,Shipped,18-08-2021,20-08-2021,,Credit,283509,1068.05,Paid,6,2021,August,50
AHM16,CJ592,355561736,34,Female,Premia Tur Dal Latur (Kandi Pappu),73.64,45.66,Local,Telangana,Suryapet,Premium,2.45E+11,2.99,4.7,Instagram,Free,Shipped,18-05-2022,25-05-2022,,Debit,830105,45.66,Paid,27,2022,May,0
XTN36,CB730,745372606,54,Male,Wagh Bakri Masala Tea,1902.1,1540.7,Branded,Telangana,Khammam,Freepass,8.31E+11,10.8,2.9,Instagram,Free,Delivered,13-07-2021,20-07-2021,,Debit,862245,1540.7,Paid,86,2021,July,0
YTR37,UV356,702865819,46,Male,Tata Sampann Moong Dal (Pesara Pappu),667.1,453.63,Local,Andhra Pradesh,Tirupati,Premium,5.32E+11,2.78,1,Instagram,Free,Shipped,7/10/2021,17-10-2021,,Netbanking,675448,453.63,Paid,19,2021,October,0
OHM41,OI631,147144734,40,Female,Sunfeast Dark Fantasy Yumfills Cake,1398.81,895.24,Local,Telangana,Karimnagar,Freepass,1.93E+11,4.25,4.5,Other,Free,Delivered,28-01-2022,6/2/2022,,Netbanking,646009,895.24,Paid,14,2022,January,0
VQW73,AB534,830635987,21,Male,Nimyle Herbal Anti-Bacterial Floor Cleaner,1030.6,546.22,Local,Gujarat,Bharuch,Freepass,1.57E+11,6.63,1.6,Friends,Express plus,Returned,6/3/2023,11/3/2023,,Credit,273054,Returned,Returned,87,2023,March,150
XLW90,VZ370,357363380,67,Female,Tata Sampann Moong Dal (Pesara Pappu),195.12,142.44,Branded,Andhra Pradesh,Rajahmundry,Premium,3.95E+11,1.35,2,Instagram,Express plus,Delivered,13-10-2021,18-10-2021,,Debit,965838,217.44,Paid,20,2021,October,75
XYJ54,IS288,597032826,39,Male,Harpic Bathroom Cleaner - Floral,1686.7,1113.22,Local,Telangana,Hyderabad,Premium,2.14E+11,4.97,2.7,Other,Free,Delivered,22-05-2023,1/6/2023,,Credit,313966,1113.22,Paid,43,2023,May,0
LMG45,KX234,904532316,64,Male,Tata Tea Chakra Gold Premium Tea,593.58,468.93,Branded,Andhra Pradesh,Nellore,Freepass,3.39E+11,44.89,2.1,Facebook,Free,Cancelled,3/9/2023,11/9/2023,25-09-2023,Cancelled,78218,Cancelled,Cancelled,42,2023,September,Cancelled
RPA97,HK462,204303526,18,Male,Sofit Soya Drink Vanilla,1540.8,1140.19,Branded,Gujarat,Gandhinagar,Premium,1.85E+11,2.26,1.9,Facebook,Free,Shipped,21-08-2023,31-08-2023,,Debit,78722,1140.19,Paid,17,2023,August,0
SSB98,GQ465,810009383,29,Female,Amul Taaza Toned Milk,404.47,299.31,Imported,Maharashtra,Aurangabad,Freepass,9.41E+11,14.47,2,Facebook,Priority,Shipped,14-06-2021,17-06-2021,,Debit,350569,399.31,Paid,60,2021,June,100
RRH42,OL389,447743563,53,Male,Kellogg's Corn Flakes,1985.17,1469.03,Branded,Telangana,Mahbubnagar,Freepass,1.26E+11,5.32,3.7,Instagram,Priority,Shipped,26-10-2023,29-10-2023,,Debit,195885,1569.03,Paid,38,2023,October,100
MWR85,SG397,942160712,50,Female,VSR Channa Dal,658.04,473.79,Imported,Maharashtra,Navi Mumbai,Premium,6.07E+11,28.21,1.2,Instagram,Free,Shipped,24-04-2021,4/5/2021,,Debit,886551,473.79,Paid,56,2021,April,0
KRX84,OU700,30748302,30,Male,Ariel Matic Top Load Liquid Detergent,380.7,335.02,Local,Gujarat,Rajkot,Premium,1.80E+11,2.33,3.3,Instagram,Priority,Delivered,5/3/2023,8/3/2023,,Credit,787434,385.02,Paid,29,2023,March,50
IPN81,SY584,318948423,60,Male,Tata Tea Chakra Gold Premium Tea,1731.85,1108.38,Branded,Gujarat,Junagadh,Premium,8.58E+11,2.25,2.2,Friends,Express plus,Delivered,3/11/2021,8/11/2021,,UPI,663968,1183.38,Pending,16,2021,November,75
UVC52,LS539,637181397,18,Male,Ariel Matic Front Load Liquid Detergent,1678.62,1141.46,Local,Maharashtra,Solapur,Freepass,8.85E+11,1.87,4.6,Other,Free,Delivered,2/12/2021,11/12/2021,,Netbanking,887850,1141.46,Paid,44,2021,December,0
WMG96,HQ130,603476291,47,Male,Usha Heavy Weight Iron - El3710: 1000 W,1343.35,752.28,Branded,Gujarat,Vadodara,Premium,6.25E+11,7.15,4.6,TV,Free,Delivered,9/2/2021,17-02-2021,,Debit,644341,752.28,Pending,59,2021,February,0
WCC65,VX185,768688646,69,Female,Parle Nutricrunch Digestive Cookies,1028.05,555.15,Local,Gujarat,Jamnagar,Freepass,9.36E+11,3.18,1,Friends,Priority,Shipped,4/5/2021,7/5/2021,,Credit,929552,655.15,Paid,64,2021,May,100
PDC11,VJ495,651464438,45,Male,Amul Butter Unsalted,113.89,89.97,Local,Telangana,Khammam,Freepass,7.16E+11,2.36,3.9,Friends,Express plus,Shipped,2/9/2021,7/9/2021,,Debit,93108,239.97,Paid,55,2021,September,150
BTR50,MP795,776224868,64,Female,Tata Sampann Chana Dal,1195.66,1135.88,Local,Gujarat,Rajkot,Freepass,9.57E+11,1.44,3.5,Other,Priority,Delivered,27-02-2021,2/3/2021,,Debit,982162,1235.88,Paid,84,2021,February,100
SMK49,JL849,48019080,23,Female,Amul Taaza Toned Milk,438.93,316.03,Branded,Gujarat,Surat,Freepass,3.21E+11,3.25,1.5,TV,Free,Delivered,15-04-2021,24-04-2021,,Debit,916586,316.03,Paid,97,2021,April,0
RWW40,ZJ939,939794564,19,Male,Kellogg's Corn Flakes,200.21,128.13,Branded,Telangana,Ramagundam,Freepass,9.57E+11,23.77,5,Friends,Free,Delivered,11/6/2023,21-06-2023,,UPI,562155,128.13,Pending,86,2023,June,0
VKU23,ZA516,656757058,66,Male,Ariel Matic Top Load Liquid Detergent,953.81,505.52,Local,Gujarat,Gandhinagar,Premium Plus,4.28E+11,4.84,3.7,Facebook,Free,Delivered,23-12-2022,1/1/2023,,COD,198349,505.52,Paid,45,2022,December,0
BKG90,JR927,916738185,48,Female,Tata Sampann Moong Dal (Pesara Pappu),1964.7,1728.94,Branded,Telangana,Adilabad,Freepass,4.82E+11,1.11,1.1,Facebook,Free,Delivered,27-08-2023,5/9/2023,,Credit,25784,1728.94,Paid,48,2023,August,0
DUI81,CQ841,667805859,57,Male,Pigeon Induction Cooktop Acer Plus: 1800 W,1824.32,1441.21,Branded,Gujarat,Surat,Freepass,1.99E+11,4.43,1.1,Instagram,Free,Returned,29-03-2021,8/4/2021,,Credit,449965,Returned,Returned,46,2021,March,0
GOA39,VZ677,567696421,24,Male,Tata Sampann Moong Dal (Pesara Pappu),461.04,345.78,Branded,Maharashtra,Mumbai,Premium,6.29E+11,2.84,1.7,Instagram,Free,Returned,31-05-2023,9/6/2023,,Credit,362898,Returned,Returned,51,2023,May,0
BQC78,HI916,34617218,69,Female,Amul Butter Unsalted,1540.35,893.4,Branded,Gujarat,Junagadh,Freepass,3.77E+11,10.93,2.8,Other,Free,Delivered,27-04-2022,7/5/2022,,Credit,271954,893.4,Paid,89,2022,April,0
ZPD30,BY397,48846011,49,Female,Amul Butter Unsalted,104.95,60.87,Local,Andhra Pradesh,Kurnool,Premium Plus,6.41E+11,4.9,3.2,Facebook,Express plus,Delivered,24-01-2022,28-01-2022,,Credit,751389,110.87,Paid,24,2022,January,50
MUV29,XE293,326205662,54,Female,Sofit Soya Drink Vanilla,128.25,114.14,Branded,Andhra Pradesh,Kadapa,Premium,2.49E+11,34.42,1.3,Friends,Free,Cancelled,16-03-2021,25-03-2021,2/4/2021,Cancelled,191268,Cancelled,Cancelled,51,2021,March,Cancelled
JDI05,SD292,988592020,40,Female,Ariel Matic Front Load Liquid Detergent,354.67,301.47,Local,Telangana,Warangal,Freepass,3.96E+11,3.43,4.2,Friends,Free,Shipped,22-07-2023,30-07-2023,,UPI,138185,301.47,Paid,85,2023,July,0
QAM65,IJ738,373986860,42,Male,Wagh Bakri Masala Tea,1358.55,760.79,Branded,Telangana,Warangal,Freepass,3.71E+11,12.13,4.7,Instagram,Free,Shipped,7/4/2022,14-04-2022,,Credit,12961,760.79,Paid,93,2022,April,0
NBC47,CE294,546287746,33,Female,VSR Channa Dal,1953.42,1738.54,Local,Andhra Pradesh,Vizianagaram,Freepass,2.49E+11,12.01,3.4,Facebook,Free,Shipped,12/2/2021,21-02-2021,,Credit,997344,1738.54,Paid,69,2021,February,0
YGE54,MD258,835601747,30,Female,Tata Tea Chakra Gold Premium Tea,760.14,592.91,Local,Maharashtra,Thane,Freepass,9.02E+11,2.87,1.4,Facebook,Free,Delivered,1/3/2021,9/3/2021,,Debit,706245,592.91,Pending,66,2021,March,0
KIK35,LR366,871333304,59,Male,Premia Tur Dal Latur (Kandi Pappu),1466.92,792.14,Branded,Gujarat,Junagadh,Freepass,1.18E+11,10.99,2,Facebook,Express plus,Delivered,25-10-2022,29-10-2022,,Debit,865782,942.14,Paid,73,2022,October,150
NYL53,CE074,326067849,58,Male,Nimyle Herbal Anti-Bacterial Floor Cleaner,1174.61,810.48,Branded,Maharashtra,Mumbai,Premium Plus,9.31E+11,7.45,4.1,Instagram,Free,Shipped,9/8/2023,19-08-2023,,Debit,813253,810.48,Paid,47,2023,August,0
NEM02,MD697,658267813,63,Male,Tata Tea,1522.9,1324.92,Branded,Gujarat,Bhavnagar,Premium,7.58E+11,1.49,3.3,Other,Free,Delivered,11/3/2023,19-03-2023,,Credit,957356,1324.92,Paid,21,2023,March,0
JVY19,OI878,254832131,49,Female,Tata Sampann Moong Dal (Pesara Pappu),1106.67,575.47,Local,Gujarat,Bharuch,Premium,9.99E+11,3.91,2.1,Facebook,Priority,Returned,30-09-2021,3/10/2021,,Credit,374885,Returned,Returned,80,2021,September,50
DHH11,EB509,663816930,50,Male,Nimyle Herbal Anti-Bacterial Floor Cleaner,1628.84,1482.24,Branded,Andhra Pradesh,Guntur,Freepass,3.29E+11,11.27,1.7,Facebook,Free,Delivered,14-02-2021,23-02-2021,,Debit,500961,1482.24,Pending,96,2021,February,0
TKY07,DD369,708304121,31,Male,Amul Taaza Toned Milk,762.85,465.34,Local,Telangana,Khammam,Freepass,6.55E+11,49.96,1.7,TV,Free,Delivered,5/5/2022,14-05-2022,,Credit,246936,465.34,Paid,75,2022,May,0
EHZ61,EX899,343046292,59,Female,Parle Nutricrunch Digestive Cookies,208.97,106.57,Local,Maharashtra,Solapur,Premium,9.84E+11,14.33,1.5,Instagram,Express plus,Delivered,14-11-2023,19-11-2023,,Credit,748729,181.57,Pending,83,2023,November,75
UTU46,QG404,379049454,38,Male,Premia Tur Dal Latur (Kandi Pappu),1849.84,1017.41,Branded,Maharashtra,Pune,Premium,2.78E+11,35.97,4.6,TV,Free,Delivered,17-11-2023,24-11-2023,,Debit,253081,1017.41,Paid,79,2023,November,0
BWG17,ZC576,489364349,30,Male,Nutri Delite Breakfast Cereal,1505.68,1400.28,Branded,Maharashtra,Navi Mumbai,Freepass,7.95E+11,4.86,4,TV,Priority,Shipped,23-04-2022,25-04-2022,,Debit,689569,1500.28,Paid,31,2022,April,100
OTK22,CE312,711782187,19,Male,Wagh Bakri Masala Tea,74.06,50.36,Branded,Maharashtra,Navi Mumbai,Premium,5.97E+11,30.32,1.5,Facebook,Free,Cancelled,3/6/2022,11/6/2022,16-06-2022,Cancelled,172340,Cancelled,Cancelled,6,2022,June,Cancelled
QPO07,MM563,930779097,49,Male,Premia Tur Dal Latur (Kandi Pappu),572.26,429.19,Imported,Telangana,Hyderabad,Premium,5.45E+11,3.45,5,Friends,Priority,Delivered,6/2/2022,8/2/2022,,Debit,354998,479.19,Paid,79,2022,February,50
SYS92,UC259,333243917,40,Male,Kellogg's Corn Flakes,235.17,134.05,Local,Andhra Pradesh,Nellore,Premium Plus,8.57E+11,26.72,2.7,Facebook,Free,Delivered,23-01-2022,31-01-2022,,Credit,443486,134.05,Pending,41,2022,January,0
UFU19,JL228,972749799,27,Male,Tata Sampann Moong Dal (Pesara Pappu),598.23,484.57,Local,Gujarat,Gandhinagar,Freepass,1.53E+11,1.96,4.7,Facebook,Free,Delivered,14-05-2021,22-05-2021,,Credit,269319,484.57,Paid,83,2021,May,0
QXR32,LC190,407445743,31,Female,Cavin's Chocolate Milkshake,1570.13,1067.69,Branded,Maharashtra,Pune,Premium Plus,4.24E+11,12.5,1.6,Facebook,Express plus,Shipped,9/1/2023,13-01-2023,,Netbanking,366228,1117.69,Paid,33,2023,January,50
AOW15,VM299,6438832,46,Male,Nimyle Herbal Anti-Bacterial Floor Cleaner,1936.89,1801.31,Branded,Telangana,Khammam,Premium Plus,4.93E+11,44.64,3.9,Other,Free,Delivered,9/4/2023,19-04-2023,,Debit,951940,1801.31,Paid,71,2023,April,0
MXV96,JN521,566694619,21,Female,Nutri Delite Breakfast Cereal,1077.68,549.62,Local,Maharashtra,Nashik,Premium,3.77E+11,25.26,3.9,Friends,Free,Delivered,18-04-2023,28-04-2023,,Credit,432078,549.62,Paid,9,2023,April,0
JHD60,XO899,136837825,41,Female,Pigeon Induction Cooktop Acer Plus: 1800 W,409.55,258.02,Branded,Telangana,Suryapet,Freepass,4.01E+11,2.83,1.4,Facebook,Free,Shipped,16-01-2022,24-01-2022,,Credit,951255,258.02,Paid,63,2022,January,0
CEW12,QA945,916323786,28,Female,Harpic Bathroom Cleaner - Floral,608.85,480.99,Local,Andhra Pradesh,Anantapur,Premium,4.71E+11,3.44,3.5,Other,Free,Shipped,15-12-2023,25-12-2023,,Debit,700627,480.99,Paid,27,2023,December,0
RGQ11,QP915,8196289,23,Female,Harpic Bathroom Cleaner - Floral,647.74,582.97,Local,Maharashtra,Kolhapur,Premium,5.51E+11,1.53,1.9,Instagram,Express plus,Delivered,9/12/2021,13-12-2021,,Debit,876410,657.97,Paid,70,2021,December,75
KTW63,JO534,604926633,66,Male,Sofit Soya Drink Vanilla,893.13,732.37,Branded,Andhra Pradesh,Rajahmundry,Freepass,8.65E+11,1.5,3.7,Instagram,Express plus,Delivered,21-04-2021,26-04-2021,,Credit,735355,882.37,Paid,23,2021,April,150
ORU23,QG072,53706269,63,Male,Tenali Double Horse Chana Dal,1758.7,1565.24,Imported,Gujarat,Junagadh,Freepass,4.91E+11,1.06,3.1,Instagram,Express plus,Delivered,21-06-2021,26-06-2021,,Credit,896889,1715.24,Paid,69,2021,June,150
ATJ58,PW076,417878677,39,Female,Tata Tea,406.88,297.02,Imported,Gujarat,Rajkot,Freepass,4.03E+11,18.17,4.6,Facebook,Express plus,Shipped,11/3/2023,15-03-2023,,Netbanking,830326,447.02,Paid,74,2023,March,150
EJW10,FC325,231890659,51,Male,Nimyle Herbal Anti-Bacterial Floor Cleaner,1919.78,1055.88,Local,Maharashtra,Navi Mumbai,Premium,89895898942,18.51,1.6,Facebook,Priority,Delivered,20-10-2023,22-10-2023,,Credit,58734,1105.88,Paid,16,2023,October,50
VAV97,SB914,740316029,70,Male,Cavin's Chocolate Milkshake,293.39,217.11,Local,Gujarat,Bharuch,Premium,1.96E+11,5.93,4.4,Instagram,Free,Delivered,26-05-2023,5/6/2023,,Credit,592157,217.11,Paid,68,2023,May,0
DQS76,TY174,497179165,21,Male,Wagh Bakri Masala Tea,671.56,564.11,Imported,Maharashtra,Navi Mumbai,Freepass,9.33E+11,9.29,4.2,Instagram,Express plus,Cancelled,23-01-2023,27-01-2023,7/2/2023,Cancelled,652437,Cancelled,Cancelled,18,2023,January,Cancelled
ZWP59,QP845,997462548,23,Female,Nimyle Herbal Anti-Bacterial Floor Cleaner,1450.28,971.69,Branded,Gujarat,Bhavnagar,Freepass,7.37E+11,3.8,3.6,Instagram,Free,Delivered,27-12-2021,4/1/2022,,Credit,587885,971.69,Paid,54,2021,December,0
FSJ09,VE194,344809975,58,Male,Nimyle Herbal Anti-Bacterial Floor Cleaner,1741.06,1566.95,Local,Maharashtra,Aurangabad,Freepass,7.85E+11,15.4,4.1,Facebook,Free,Shipped,12/2/2021,20-02-2021,,Credit,825944,1566.95,Pending,82,2021,February,0
BSM41,PE764,145805964,39,Male,Nutri Delite Breakfast Cereal,1420.92,1221.99,Local,Maharashtra,Amravati,Premium,5.23E+11,6.71,4.1,TV,Express plus,Returned,25-09-2021,29-09-2021,,Debit,280937,Returned,Returned,90,2021,September,75
IID30,EZ917,29420785,36,Female,Harpic Bathroom Cleaner - Floral,1451.32,1349.73,Local,Andhra Pradesh,Rajahmundry,Premium,5.86E+11,26,3.3,Friends,Express plus,Delivered,22-07-2022,27-07-2022,,Credit,373873,1424.73,Paid,97,2022,July,75
